Timestamp,Local time,Pleasure,Arousal,Dominance
1783986238.3196,16:43:58.319,0.87,0.49,-0.05
1783986238.8196,16:43:58.819,0.87,0.49,-0.07
1783986239.3195,16:43:59.319,0.87,0.48,-0.06
1783986239.8189,16:43:59.818,0.90,0.44,-0.03
1783986240.3188,16:44:00.318,0.90,0.43,-0.02
1783986240.8186,16:44:00.818,0.90,0.43,0.00
1783986241.3181,16:44:01.318,0.91,0.41,0.01
1783986241.8181,16:44:01.818,0.94,0.34,0.06
1783986242.3182,16:44:02.318,0.94,0.33,0.07
1783986242.8176,16:44:02.817,0.95,0.31,0.09
1783986243.3174,16:44:03.317,0.95,0.30,0.10
1783986243.8177,16:44:03.817,0.95,0.31,0.10
1783986244.3168,16:44:04.316,0.94,0.34,0.08
1783986244.8169,16:44:04.816,0.92,0.40,0.02
1783986245.3173,16:44:05.317,0.91,0.41,0.02
1783986245.8176,16:44:05.817,0.92,0.40,0.03
1783986246.3172,16:44:06.317,0.82,0.55,-0.13
1783986246.8175,16:44:06.817,0.81,0.57,-0.15
1783986247.3173,16:44:07.317,0.78,0.60,-0.18
1783986247.817,16:44:07.817,0.75,0.62,-0.22
1783986248.3168,16:44:08.316,0.75,0.62,-0.22
1783986248.8161,16:44:08.816,0.87,0.49,-0.09
1783986249.3161,16:44:09.316,0.85,0.53,-0.10
1783986249.8162,16:44:09.816,0.85,0.51,-0.09
1783986250.3161,16:44:10.316,0.87,0.49,-0.07
1783986250.8154,16:44:10.815,0.88,0.48,-0.06
1783986251.3152,16:44:11.315,0.90,0.44,-0.02
1783986251.8149,16:44:11.814,0.90,0.43,-0.01
1783986252.3143,16:44:12.314,0.91,0.42,0.00
1783986252.8143,16:44:12.814,0.91,0.40,0.02
1783986253.3146,16:44:13.314,0.79,0.60,-0.16
1783986253.8138,16:44:13.813,0.80,0.59,-0.15
1783986254.3139,16:44:14.313,0.80,0.59,-0.15
1783986254.8139,16:44:14.813,0.82,0.56,-0.13
1783986255.3132,16:44:15.313,0.84,0.54,-0.12
1783986255.8134,16:44:15.813,0.84,0.53,-0.11
1783986256.3135,16:44:16.313,0.84,0.53,-0.10
1783986256.8127,16:44:16.812,0.84,0.53,-0.10
1783986257.313,16:44:17.313,0.83,0.55,-0.13
1783986257.813,16:44:17.813,0.81,0.57,-0.16
1783986258.3123,16:44:18.312,0.76,0.62,-0.21
1783986258.8125,16:44:18.812,0.76,0.61,-0.22
1783986259.3124,16:44:19.312,0.75,0.62,-0.23
1783986259.812,16:44:19.812,0.73,0.63,-0.26
1783986260.3125,16:44:20.312,0.73,0.63,-0.27
1783986260.8125,16:44:20.812,0.92,0.38,-0.03
1783986261.3118,16:44:21.311,0.96,0.29,0.04
1783986261.8114,16:44:21.811,0.96,0.27,0.04
1783986262.3116,16:44:22.311,0.96,0.28,0.05
1783986262.8117,16:44:22.811,0.94,0.35,0.00
1783986263.3112,16:44:23.311,0.93,0.36,0.00
1783986263.8117,16:44:23.811,0.93,0.38,-0.01
1783986264.3117,16:44:24.311,0.93,0.36,0.02
1783986264.811,16:44:24.811,0.93,0.37,0.02
1783986265.3112,16:44:25.311,0.93,0.37,0.02
1783986265.8111,16:44:25.811,0.93,0.38,0.02
1783986266.3105,16:44:26.310,0.94,0.33,0.05
1783986266.8106,16:44:26.810,0.95,0.31,0.06
1783986267.31,16:44:27.310,0.95,0.32,0.05
1783986267.8095,16:44:27.809,0.94,0.32,0.06
1783986268.3099,16:44:28.309,0.94,0.32,0.07
1783986268.8098,16:44:28.809,0.95,0.31,0.08
1783986269.3094,16:44:29.309,0.96,0.23,0.13
1783986269.8093,16:44:29.809,0.96,0.24,0.13
1783986270.3093,16:44:30.309,0.96,0.27,0.11
1783986270.8086,16:44:30.808,0.95,0.30,0.09
1783986271.3084,16:44:31.308,0.94,0.33,0.06
1783986271.8086,16:44:31.808,0.93,0.35,0.03
1783986272.3086,16:44:32.308,0.92,0.38,0.01
1783986272.8088,16:44:32.808,0.92,0.40,0.01
1783986273.3093,16:44:33.309,0.90,0.43,0.00
1783986273.8087,16:44:33.808,0.90,0.44,-0.02
1783986274.3084,16:44:34.308,0.88,0.48,-0.05
1783986274.8082,16:44:34.808,0.89,0.46,-0.04
1783986275.3079,16:44:35.307,0.90,0.44,-0.02
1783986275.8081,16:44:35.808,0.91,0.41,0.01
1783986276.3081,16:44:36.308,0.94,0.35,0.05
1783986276.8076,16:44:36.807,0.87,0.48,-0.08
1783986277.3071,16:44:37.307,0.89,0.46,-0.07
1783986277.8069,16:44:37.806,0.89,0.45,-0.07
1783986278.3069,16:44:38.306,0.88,0.46,-0.09
1783986278.8061,16:44:38.806,0.82,0.54,-0.17
1783986279.3062,16:44:39.306,0.77,0.60,-0.22
1783986279.806,16:44:39.806,0.92,0.38,-0.01
1783986280.3057,16:44:40.305,0.93,0.35,0.03
1783986280.8061,16:44:40.806,0.96,0.27,0.09
1783986281.3056,16:44:41.305,0.97,0.25,0.08
1783986281.805,16:44:41.805,0.87,0.49,-0.11
1783986282.305,16:44:42.305,0.86,0.50,-0.12
1783986282.8053,16:44:42.805,0.86,0.50,-0.12
1783986283.3045,16:44:43.304,0.86,0.50,-0.11
1783986283.8046,16:44:43.804,0.87,0.48,-0.09
1783986284.3044,16:44:44.304,0.87,0.48,-0.09
1783986284.8041,16:44:44.804,0.88,0.47,-0.09
1783986285.3039,16:44:45.303,0.88,0.47,-0.09
1783986285.8039,16:44:45.803,0.85,0.50,-0.13
1783986286.3031,16:44:46.303,0.83,0.54,-0.14
1783986286.8037,16:44:46.803,0.77,0.60,-0.21
1783986287.3037,16:44:47.303,0.76,0.61,-0.23
1783986287.803,16:44:47.803,0.74,0.62,-0.26
1783986288.303,16:44:48.303,0.79,0.57,-0.23
1783986288.803,16:44:48.803,0.79,0.57,-0.23
1783986289.3022,16:44:49.302,0.73,0.62,-0.28
1783986289.8021,16:44:49.802,0.71,0.64,-0.29
1783986290.3028,16:44:50.302,0.71,0.64,-0.29
1783986290.8029,16:44:50.802,0.73,0.64,-0.25
1783986291.3025,16:44:51.302,0.78,0.60,-0.18
1783986291.8027,16:44:51.802,0.96,0.27,0.10
1783986292.3024,16:44:52.302,0.95,0.28,0.09
1783986292.802,16:44:52.802,0.74,0.63,-0.21
1783986293.3025,16:44:53.302,0.75,0.63,-0.21
1783986293.8019,16:44:53.801,0.76,0.62,-0.22
1783986294.3018,16:44:54.301,0.75,0.62,-0.22
1783986294.8022,16:44:54.802,0.75,0.62,-0.21
1783986295.3015,16:44:55.301,0.95,0.32,0.04
1783986295.8009,16:44:55.800,0.95,0.30,0.06
1783986296.3014,16:44:56.301,0.95,0.29,0.08
1783986296.8008,16:44:56.800,0.95,0.31,0.08
1783986297.3005,16:44:57.300,0.94,0.33,0.07
1783986297.8009,16:44:57.800,0.94,0.33,0.07
1783986298.3006,16:44:58.300,0.94,0.33,0.07
1783986298.8002,16:44:58.800,0.94,0.32,0.08
1783986299.3007,16:44:59.300,0.93,0.36,0.05
1783986299.8005,16:44:59.800,0.92,0.39,0.02
1783986300.2998,16:45:00.299,0.92,0.39,0.03
1783986300.7999,16:45:00.799,0.93,0.37,0.03
1783986301.2997,16:45:01.299,0.92,0.38,0.03
1783986301.7993,16:45:01.799,0.90,0.43,-0.01
1783986302.2991,16:45:02.299,0.88,0.47,-0.04
1783986302.7994,16:45:02.799,0.88,0.47,-0.03
1783986303.299,16:45:03.299,0.89,0.46,-0.02
1783986303.7991,16:45:03.799,0.72,0.65,-0.23
1783986304.2993,16:45:04.299,0.73,0.65,-0.23
1783986304.7988,16:45:04.798,0.71,0.66,-0.23
1783986305.299,16:45:05.299,0.73,0.64,-0.22
1783986305.7993,16:45:05.799,0.77,0.61,-0.19
1783986306.2987,16:45:06.298,0.78,0.60,-0.19
1783986306.7988,16:45:06.798,0.78,0.60,-0.19
1783986307.2987,16:45:07.298,0.76,0.61,-0.20
1783986307.798,16:45:07.798,0.92,0.40,0.01
1783986308.2972,16:45:08.297,0.93,0.35,0.05
1783986308.7971,16:45:08.797,0.80,0.58,-0.16
1783986309.2967,16:45:09.296,0.76,0.62,-0.20
1783986309.7964,16:45:09.796,0.76,0.62,-0.22
1783986310.2964,16:45:10.296,0.75,0.61,-0.24
1783986310.7962,16:45:10.796,0.74,0.63,-0.25
1783986311.2959,16:45:11.295,0.74,0.63,-0.24
1783986311.7961,16:45:11.796,0.74,0.63,-0.22
1783986312.2964,16:45:12.296,0.77,0.61,-0.20
1783986312.7956,16:45:12.795,0.77,0.61,-0.20
1783986313.2958,16:45:13.295,0.75,0.62,-0.23
1783986313.7954,16:45:13.795,0.74,0.63,-0.24
1783986314.2953,16:45:14.295,0.72,0.64,-0.26
1783986314.7955,16:45:14.795,0.71,0.66,-0.26
1783986315.2955,16:45:15.295,0.68,0.68,-0.27
1783986315.795,16:45:15.795,0.67,0.69,-0.29
1783986316.2951,16:45:16.295,0.66,0.69,-0.28
1783986316.7953,16:45:16.795,0.68,0.68,-0.27
1783986317.2948,16:45:17.294,0.71,0.67,-0.23
1783986317.7948,16:45:17.794,0.73,0.65,-0.21
1783986318.2955,16:45:18.295,0.73,0.65,-0.22
1783986318.7947,16:45:18.794,0.75,0.62,-0.20
1783986319.2946,16:45:19.294,0.96,0.26,0.12
1783986319.7946,16:45:19.794,0.96,0.26,0.12
1783986320.2938,16:45:20.293,0.82,0.56,-0.14
1783986320.7939,16:45:20.793,0.79,0.58,-0.17
1783986321.2941,16:45:21.294,0.77,0.61,-0.20
1783986321.7934,16:45:21.793,0.72,0.65,-0.24
1783986322.2934,16:45:22.293,0.69,0.67,-0.27
1783986322.7933,16:45:22.793,0.94,0.35,0.00
1783986323.2923,16:45:23.292,0.68,0.66,-0.30
1783986323.7923,16:45:23.792,0.68,0.67,-0.30
1783986324.2927,16:45:24.292,0.71,0.64,-0.28
1783986324.7924,16:45:24.792,0.73,0.63,-0.25
1783986325.2918,16:45:25.291,0.75,0.62,-0.23
1783986325.7923,16:45:25.792,0.78,0.59,-0.20
1783986326.2917,16:45:26.291,0.77,0.60,-0.20
1783986326.7916,16:45:26.791,0.75,0.62,-0.22
1783986327.2916,16:45:27.291,0.75,0.63,-0.21
1783986327.7907,16:45:27.790,0.95,0.29,0.10
1783986328.2903,16:45:28.290,0.95,0.28,0.12
1783986328.7912,16:45:28.791,0.95,0.31,0.10
1783986329.2912,16:45:29.291,0.94,0.34,0.08
1783986329.7908,16:45:29.790,0.93,0.35,0.06
1783986330.2912,16:45:30.291,0.93,0.36,0.05
1783986330.7904,16:45:30.790,0.82,0.56,-0.14
1783986331.2898,16:45:31.289,0.78,0.60,-0.18
1783986331.7894,16:45:31.789,0.76,0.61,-0.21
1783986332.2891,16:45:32.289,0.75,0.62,-0.23
1783986332.7883,16:45:32.788,0.75,0.63,-0.22
1783986333.289,16:45:33.289,0.75,0.62,-0.22
1783986333.7894,16:45:33.789,0.78,0.59,-0.20
1783986334.2891,16:45:34.289,0.94,0.33,0.04
1783986334.7893,16:45:34.789,0.94,0.34,0.03
1783986335.2898,16:45:35.289,0.79,0.58,-0.20
1783986335.7892,16:45:35.789,0.74,0.63,-0.26
1783986336.2891,16:45:36.289,0.76,0.61,-0.24
1783986336.7891,16:45:36.789,0.76,0.61,-0.23
1783986337.2888,16:45:37.288,0.79,0.59,-0.20
1783986337.7884,16:45:37.788,0.79,0.59,-0.20
1783986338.2887,16:45:38.288,0.79,0.59,-0.19
1783986338.7881,16:45:38.788,0.75,0.63,-0.21
1783986339.288,16:45:39.288,0.74,0.63,-0.23
1783986339.788,16:45:39.788,0.75,0.63,-0.23
1783986340.2878,16:45:40.287,0.79,0.59,-0.19
1783986340.7879,16:45:40.787,0.79,0.58,-0.19
1783986341.2883,16:45:41.288,0.79,0.58,-0.20
1783986341.7878,16:45:41.787,0.78,0.59,-0.20
1783986342.2872,16:45:42.287,0.78,0.59,-0.21
1783986342.7877,16:45:42.787,0.79,0.58,-0.21
1783986343.2869,16:45:43.286,0.78,0.59,-0.22
1783986343.7862,16:45:43.786,0.77,0.59,-0.22
1783986344.2862,16:45:44.286,0.76,0.60,-0.24
1783986344.7861,16:45:44.786,0.76,0.60,-0.24
1783986345.2859,16:45:45.285,0.76,0.61,-0.24
1783986345.7862,16:45:45.786,0.74,0.63,-0.24
1783986346.286,16:45:46.286,0.74,0.63,-0.24
1783986346.7857,16:45:46.785,0.75,0.62,-0.24
1783986347.2851,16:45:47.285,0.78,0.59,-0.21
1783986347.7852,16:45:47.785,0.77,0.60,-0.21
1783986348.2849,16:45:48.284,0.77,0.59,-0.23
1783986348.7846,16:45:48.784,0.77,0.60,-0.22
1783986349.2849,16:45:49.284,0.78,0.59,-0.20
1783986349.7843,16:45:49.784,0.78,0.59,-0.20
1783986350.2846,16:45:50.284,0.79,0.58,-0.20
1783986350.785,16:45:50.785,0.80,0.57,-0.18
1783986351.2847,16:45:51.284,0.80,0.57,-0.18
1783986351.7845,16:45:51.784,0.81,0.56,-0.15
1783986352.2846,16:45:52.284,0.81,0.57,-0.16
1783986352.784,16:45:52.784,0.81,0.57,-0.17
1783986353.2841,16:45:53.284,0.81,0.57,-0.18
1783986353.7837,16:45:53.783,0.80,0.57,-0.18
1783986354.2836,16:45:54.283,0.80,0.57,-0.18
1783986354.7834,16:45:54.783,0.79,0.58,-0.18
1783986355.2841,16:45:55.284,0.79,0.58,-0.18
1783986355.7835,16:45:55.783,0.80,0.57,-0.17
1783986356.2834,16:45:56.283,0.81,0.56,-0.16
1783986356.7828,16:45:56.782,0.81,0.55,-0.17
1783986357.2823,16:45:57.282,0.82,0.54,-0.16
1783986357.7823,16:45:57.782,0.83,0.53,-0.15
1783986358.2826,16:45:58.282,0.83,0.54,-0.15
1783986358.7822,16:45:58.782,0.81,0.56,-0.16
1783986359.2816,16:45:59.281,0.81,0.56,-0.17
1783986359.7823,16:45:59.782,0.85,0.52,-0.13
1783986360.2817,16:46:00.281,0.84,0.52,-0.15
1783986360.7812,16:46:00.781,0.82,0.54,-0.19
1783986361.2812,16:46:01.281,0.78,0.58,-0.21
1783986361.7813,16:46:01.781,0.79,0.58,-0.20
1783986362.2805,16:46:02.280,0.96,0.29,0.08
1783986362.7804,16:46:02.780,0.96,0.26,0.10
1783986363.2802,16:46:03.280,0.96,0.26,0.10
1783986363.7801,16:46:03.780,0.96,0.27,0.10
1783986364.2803,16:46:04.280,0.96,0.26,0.10
1783986364.7802,16:46:04.780,0.96,0.28,0.09
1783986365.2801,16:46:05.280,0.95,0.31,0.08
1783986365.7803,16:46:05.780,0.79,0.59,-0.17
1783986366.2795,16:46:06.279,0.82,0.55,-0.15
1783986366.7788,16:46:06.778,0.82,0.55,-0.15
1783986367.2784,16:46:07.278,0.81,0.57,-0.16
1783986367.7781,16:46:07.778,0.80,0.57,-0.16
1783986368.2773,16:46:08.277,0.95,0.30,0.06
1783986368.7773,16:46:08.777,0.95,0.31,0.06
1783986369.2774,16:46:09.277,0.94,0.34,0.02
1783986369.7769,16:46:09.776,0.93,0.38,0.00
1783986370.277,16:46:10.277,0.92,0.39,-0.01
1783986370.7774,16:46:10.777,0.93,0.37,0.03
1783986371.2773,16:46:11.277,0.92,0.38,0.03
1783986371.7771,16:46:11.777,0.77,0.61,-0.18
1783986372.278,16:46:12.278,0.77,0.61,-0.18
1783986372.7782,16:46:12.778,0.75,0.62,-0.20
1783986373.2779,16:46:13.277,0.73,0.64,-0.22
1783986373.7779,16:46:13.777,0.74,0.64,-0.21
1783986374.277,16:46:14.277,0.76,0.62,-0.19
1783986374.7762,16:46:14.776,0.79,0.59,-0.16
1783986375.2763,16:46:15.276,0.81,0.57,-0.14
1783986375.7765,16:46:15.776,0.81,0.57,-0.15
1783986376.2765,16:46:16.276,0.83,0.54,-0.13
1783986376.7767,16:46:16.776,0.84,0.53,-0.12
1783986377.2768,16:46:17.276,0.85,0.51,-0.12
1783986377.7765,16:46:17.776,0.86,0.49,-0.12
1783986378.2767,16:46:18.276,0.86,0.49,-0.12
1783986378.7764,16:46:18.776,0.84,0.53,-0.13
1783986379.2756,16:46:19.275,0.76,0.61,-0.21
1783986379.7761,16:46:19.776,0.76,0.62,-0.21
1783986380.2765,16:46:20.276,0.74,0.63,-0.22
1783986380.7764,16:46:20.776,0.76,0.62,-0.21
1783986381.2763,16:46:21.276,0.73,0.64,-0.23
1783986381.776,16:46:21.776,0.74,0.64,-0.22
1783986382.2754,16:46:22.275,0.78,0.60,-0.18
