Timestamp,Local time,Pleasure,Arousal,Dominance
1784322827.3021,14:13:47.302,0.95,0.30,0.08
1784322827.8025,14:13:47.802,0.95,0.31,0.08
1784322828.3021,14:13:48.302,0.95,0.32,0.06
1784322828.802,14:13:48.802,0.94,0.33,0.06
1784322829.3022,14:13:49.302,0.94,0.33,0.06
1784322829.8014,14:13:49.801,0.95,0.32,0.06
1784322830.3014,14:13:50.301,0.95,0.32,0.06
1784322830.8017,14:13:50.801,0.95,0.31,0.05
1784322831.3019,14:13:51.301,0.95,0.32,0.05
1784322831.8013,14:13:51.801,0.95,0.31,0.06
1784322832.3011,14:13:52.301,0.94,0.33,0.05
1784322832.8012,14:13:52.801,0.95,0.31,0.07
1784322833.3006,14:13:53.300,0.95,0.31,0.07
1784322833.8008,14:13:53.800,0.95,0.29,0.09
1784322834.3004,14:13:54.300,0.95,0.30,0.10
1784322834.8001,14:13:54.800,0.94,0.31,0.10
1784322835.3003,14:13:55.300,0.94,0.32,0.09
1784322835.8003,14:13:55.800,0.94,0.33,0.07
1784322836.2997,14:13:56.299,0.94,0.33,0.07
1784322836.7994,14:13:56.799,0.93,0.36,0.06
1784322837.299,14:13:57.299,0.93,0.37,0.05
1784322837.7986,14:13:57.798,0.92,0.38,0.04
1784322838.2986,14:13:58.298,0.92,0.38,0.03
1784322838.7985,14:13:58.798,0.92,0.39,0.03
1784322839.2982,14:13:59.298,0.93,0.37,0.03
1784322839.7976,14:13:59.797,0.93,0.38,0.03
1784322840.298,14:14:00.298,0.93,0.36,0.02
1784322840.7978,14:14:00.797,0.93,0.36,0.03
1784322841.2981,14:14:01.298,0.94,0.35,0.03
1784322841.7983,14:14:01.798,0.94,0.35,0.02
1784322842.2981,14:14:02.298,0.94,0.34,0.04
1784322842.7979,14:14:02.797,0.76,0.62,-0.21
1784322843.2982,14:14:03.298,0.76,0.61,-0.21
1784322843.798,14:14:03.798,0.82,0.54,-0.19
1784322844.2972,14:14:04.297,0.92,0.37,-0.12
1784322844.7978,14:14:04.797,0.95,0.29,-0.10
1784322845.2975,14:14:05.297,0.95,0.29,-0.10
1784322845.7971,14:14:05.797,0.93,0.35,-0.09
1784322846.2975,14:14:06.297,0.98,0.20,0.07
1784322846.7973,14:14:06.797,0.97,0.23,0.04
1784322847.297,14:14:07.297,0.97,0.25,0.03
1784322847.797,14:14:07.797,0.96,0.26,0.02
1784322848.297,14:14:08.297,0.96,0.27,0.03
1784322848.7966,14:14:08.796,0.95,0.30,0.04
1784322849.2969,14:14:09.296,0.95,0.30,0.05
1784322849.7962,14:14:09.796,0.95,0.30,0.06
1784322850.2956,14:14:10.295,0.95,0.29,0.08
1784322850.7954,14:14:10.795,0.96,0.27,0.10
1784322851.2949,14:14:11.294,0.95,0.28,0.11
1784322851.7941,14:14:11.794,0.96,0.25,0.10
1784322852.2945,14:14:12.294,0.96,0.26,0.10
1784322852.7941,14:14:12.794,0.96,0.26,0.10
1784322853.2936,14:14:13.293,0.96,0.27,0.11
1784322853.7938,14:14:13.793,0.95,0.28,0.10
1784322854.2936,14:14:14.293,0.95,0.28,0.10
1784322854.793,14:14:14.793,0.95,0.28,0.09
1784322855.2926,14:14:15.292,0.95,0.28,0.09
1784322855.7929,14:14:15.792,0.96,0.28,0.09
1784322856.2923,14:14:16.292,0.95,0.28,0.11
1784322856.7923,14:14:16.792,0.96,0.27,0.10
1784322857.2925,14:14:17.292,0.96,0.26,0.11
1784322857.7922,14:14:17.792,0.96,0.24,0.13
1784322858.2924,14:14:18.292,0.96,0.24,0.13
1784322858.7922,14:14:18.792,0.96,0.23,0.15
1784322859.2916,14:14:19.291,0.96,0.23,0.15
1784322859.7917,14:14:19.791,0.96,0.23,0.14
1784322860.2919,14:14:20.291,0.96,0.25,0.12
1784322860.7913,14:14:20.791,0.96,0.26,0.10
1784322861.2909,14:14:21.290,0.96,0.26,0.10
1784322861.7912,14:14:21.791,0.97,0.21,0.10
1784322862.2909,14:14:22.290,0.97,0.21,0.11
1784322862.7909,14:14:22.790,0.97,0.23,0.09
1784322863.2913,14:14:23.291,0.97,0.25,0.07
1784322863.7908,14:14:23.790,0.88,0.45,-0.13
1784322864.29,14:14:24.290,0.86,0.48,-0.15
1784322864.79,14:14:24.790,0.83,0.53,-0.18
1784322865.2899,14:14:25.289,0.80,0.57,-0.20
1784322865.7894,14:14:25.789,0.78,0.59,-0.22
1784322866.2894,14:14:26.289,0.92,0.38,-0.01
1784322866.789,14:14:26.789,0.92,0.39,-0.01
1784322867.2886,14:14:27.288,0.93,0.38,-0.01
1784322867.7885,14:14:27.788,0.93,0.37,0.00
1784322868.2888,14:14:28.288,0.94,0.34,0.02
1784322868.7884,14:14:28.788,0.94,0.35,0.02
1784322869.2882,14:14:29.288,0.95,0.32,0.00
1784322869.789,14:14:29.789,0.95,0.32,-0.01
1784322870.2886,14:14:30.288,0.95,0.31,-0.01
1784322870.7886,14:14:30.788,0.95,0.31,0.00
1784322871.2888,14:14:31.288,0.94,0.35,-0.01
1784322871.7878,14:14:31.787,0.93,0.36,-0.01
1784322872.2881,14:14:32.288,0.95,0.33,0.00
1784322872.7877,14:14:32.787,0.94,0.35,-0.01
1784322873.2877,14:14:33.287,0.94,0.35,0.00
1784322873.7875,14:14:33.787,0.93,0.38,0.03
1784322874.2882,14:14:34.288,0.93,0.38,0.04
1784322874.7878,14:14:34.787,0.92,0.38,0.04
1784322875.2876,14:14:35.287,0.92,0.38,0.01
1784322875.7881,14:14:35.788,0.91,0.40,0.00
1784322876.2879,14:14:36.287,0.91,0.42,-0.01
1784322876.7879,14:14:36.787,0.91,0.42,-0.02
1784322877.2873,14:14:37.287,0.90,0.43,-0.04
1784322877.7872,14:14:37.787,0.90,0.43,-0.05
1784322878.287,14:14:38.287,0.92,0.39,-0.03
1784322878.7866,14:14:38.786,0.92,0.39,-0.02
1784322879.286,14:14:39.286,0.93,0.38,0.00
1784322879.7855,14:14:39.785,0.93,0.35,0.04
1784322880.2855,14:14:40.285,0.94,0.34,0.06
1784322880.7855,14:14:40.785,0.94,0.32,0.08
1784322881.2849,14:14:41.284,0.95,0.29,0.11
1784322881.7852,14:14:41.785,0.95,0.29,0.11
1784322882.2852,14:14:42.285,0.95,0.31,0.10
1784322882.785,14:14:42.785,0.94,0.34,0.08
1784322883.2852,14:14:43.285,0.94,0.34,0.06
1784322883.7849,14:14:43.784,0.94,0.32,0.07
1784322884.2841,14:14:44.284,0.75,0.63,-0.22
1784322884.7843,14:14:44.784,0.75,0.62,-0.22
1784322885.2849,14:14:45.284,0.75,0.62,-0.23
1784322885.7844,14:14:45.784,0.76,0.61,-0.22
1784322886.2843,14:14:46.284,0.82,0.56,-0.15
1784322886.7843,14:14:46.784,0.82,0.55,-0.16
1784322887.2839,14:14:47.283,0.96,0.25,0.10
1784322887.7838,14:14:47.783,0.96,0.24,0.11
1784322888.2838,14:14:48.283,0.96,0.24,0.10
1784322888.7838,14:14:48.783,0.96,0.25,0.10
1784322889.2839,14:14:49.283,0.96,0.26,0.10
1784322889.7833,14:14:49.783,0.96,0.27,0.09
1784322890.2829,14:14:50.282,0.96,0.27,0.09
1784322890.7829,14:14:50.782,0.96,0.27,0.10
1784322891.283,14:14:51.283,0.96,0.25,0.10
1784322891.7824,14:14:51.782,0.96,0.25,0.11
1784322892.2824,14:14:52.282,0.96,0.26,0.11
1784322892.7827,14:14:52.782,0.96,0.26,0.11
1784322893.2824,14:14:53.282,0.96,0.25,0.11
1784322893.7818,14:14:53.781,0.96,0.23,0.12
1784322894.2819,14:14:54.281,0.97,0.23,0.13
1784322894.7815,14:14:54.781,0.97,0.20,0.15
1784322895.2807,14:14:55.280,0.97,0.19,0.15
1784322895.7809,14:14:55.780,0.97,0.16,0.17
1784322896.2807,14:14:56.280,0.97,0.12,0.20
1784322896.7799,14:14:56.779,0.97,0.10,0.21
1784322897.2804,14:14:57.280,0.97,0.10,0.22
1784322897.7802,14:14:57.780,0.85,0.52,-0.07
1784322898.2798,14:14:58.279,0.82,0.57,-0.11
1784322898.7803,14:14:58.780,0.81,0.58,-0.12
1784322899.2801,14:14:59.280,0.81,0.58,-0.11
1784322899.7796,14:14:59.779,0.82,0.57,-0.10
1784322900.2794,14:15:00.279,0.85,0.53,-0.07
1784322900.7795,14:15:00.779,0.87,0.49,-0.05
1784322901.2787,14:15:01.278,0.88,0.47,-0.04
1784322901.7791,14:15:01.779,0.97,0.07,0.25
1784322902.2788,14:15:02.278,0.97,0.08,0.23
1784322902.7781,14:15:02.778,0.97,0.10,0.20
1784322903.2779,14:15:03.277,0.98,0.14,0.17
1784322903.7779,14:15:03.777,0.97,0.22,0.13
1784322904.2775,14:15:04.277,0.96,0.24,0.12
1784322904.7778,14:15:04.777,0.96,0.24,0.13
1784322905.2782,14:15:05.278,0.96,0.26,0.13
1784322905.7782,14:15:05.778,0.96,0.26,0.13
1784322906.2779,14:15:06.277,0.96,0.26,0.13
1784322906.7781,14:15:06.778,0.96,0.25,0.15
1784322907.2777,14:15:07.277,0.96,0.26,0.14
1784322907.7775,14:15:07.777,0.95,0.27,0.13
1784322908.2778,14:15:08.277,0.96,0.27,0.13
1784322908.7773,14:15:08.777,0.95,0.29,0.10
1784322909.2769,14:15:09.276,0.95,0.28,0.12
1784322909.7769,14:15:09.776,0.95,0.29,0.11
1784322910.2768,14:15:10.276,0.95,0.30,0.10
1784322910.7762,14:15:10.776,0.95,0.27,0.12
1784322911.2762,14:15:11.276,0.96,0.26,0.12
1784322911.776,14:15:11.776,0.97,0.22,0.13
1784322912.2757,14:15:12.275,0.97,0.21,0.14
1784322912.7761,14:15:12.776,0.97,0.19,0.15
1784322913.2759,14:15:13.275,0.97,0.20,0.16
1784322913.7756,14:15:13.775,0.96,0.22,0.15
1784322914.276,14:15:14.276,0.96,0.26,0.13
1784322914.7756,14:15:14.775,0.96,0.28,0.09
1784322915.275,14:15:15.275,0.96,0.27,0.09
1784322915.7753,14:15:15.775,0.96,0.26,0.10
1784322916.2749,14:15:16.274,0.96,0.25,0.11
1784322916.7746,14:15:16.774,0.96,0.23,0.12
1784322917.2744,14:15:17.274,0.97,0.22,0.13
1784322917.7747,14:15:17.774,0.96,0.23,0.12
1784322918.2743,14:15:18.274,0.96,0.24,0.11
1784322918.7741,14:15:18.774,0.96,0.26,0.11
1784322919.2744,14:15:19.274,0.96,0.27,0.09
1784322919.774,14:15:19.774,0.95,0.29,0.08
1784322920.2738,14:15:20.273,0.96,0.28,0.08
1784322920.7742,14:15:20.774,0.96,0.28,0.06
1784322921.2737,14:15:21.273,0.95,0.29,0.06
1784322921.7731,14:15:21.773,0.95,0.31,0.06
1784322922.2733,14:15:22.273,0.95,0.30,0.06
1784322922.773,14:15:22.773,0.95,0.30,0.07
1784322923.2728,14:15:23.272,0.95,0.29,0.09
1784322923.7732,14:15:23.773,0.96,0.28,0.10
1784322924.2726,14:15:24.272,0.96,0.27,0.10
1784322924.7719,14:15:24.771,0.96,0.25,0.12
1784322925.2719,14:15:25.271,0.96,0.23,0.13
1784322925.7713,14:15:25.771,0.96,0.22,0.14
1784322926.2707,14:15:26.270,0.96,0.25,0.12
1784322926.7708,14:15:26.770,0.96,0.27,0.09
1784322927.2712,14:15:27.271,0.95,0.29,0.08
1784322927.7704,14:15:27.770,0.95,0.31,0.04
1784322928.2705,14:15:28.270,0.93,0.36,0.01
1784322928.7703,14:15:28.770,0.92,0.39,-0.02
1784322929.2699,14:15:29.269,0.92,0.40,-0.02
1784322929.7703,14:15:29.770,0.91,0.41,0.00
1784322930.2704,14:15:30.270,0.92,0.40,0.00
1784322930.7696,14:15:30.769,0.92,0.39,0.00
1784322931.27,14:15:31.270,0.92,0.39,0.01
1784322931.77,14:15:31.770,0.93,0.37,0.04
1784322932.2697,14:15:32.269,0.93,0.35,0.08
1784322932.7699,14:15:32.769,0.94,0.34,0.09
1784322933.2701,14:15:33.270,0.94,0.31,0.10
1784322933.7698,14:15:33.769,0.94,0.31,0.11
1784322934.2694,14:15:34.269,0.94,0.31,0.10
1784322934.7694,14:15:34.769,0.94,0.31,0.10
1784322935.2696,14:15:35.269,0.95,0.29,0.12
1784322935.7695,14:15:35.769,0.95,0.27,0.13
